0.447214, 0.894427, 0.000000, -0.000137, 0.000049, -0.000189, -0.000130, 1
0.440419, 0.894427, -0.077658, -0.000123, 0.000139, 0.000102, 0.000076, 1
0.438956, 0.891984, -0.108079, -0.000059, 8153.212402, 0.000062, 4883.862305, 0
0.435953, 0.886932, -0.152630, -0.000191, 12012.263672, -0.000062, 7141.651367, 0
0.429598, 0.876297, -0.218058, -0.000049, 17781.861328, 0.000223, 10625.125977, 0
0.417192, 0.853677, -0.311746, -0.000140, 26449.505859, 0.000158, 14506.399414, 0
0.399408, 0.820959, -0.408043, 0.000180, 28157.125000, -0.000230, 15305.000977, 0
0.375978, 0.779366, -0.501228, -0.000156, 28335.025391, -0.000052, 15961.119141, 0
0.347111, 0.729688, -0.589126, -0.000011, 28221.634766, 0.000003, 16399.507812, 0
0.313366, 0.673158, -0.669821, -0.000125, 27814.414062, -0.000012, 16603.517578, 0
0.275609, 0.611341, -0.741823, -0.000180, 27126.373047, 0.000100, 16568.496094, 0
0.234925, 0.545994, -0.804177, -0.000193, 26184.822266, 0.000198, 16302.220703, 0
0.195355, 0.478934, -0.855838, 0.000190, 25028.162109, 1055.725830, 15823.855469, 0
0.159469, 0.411898, -0.897167, 0.000070, 23694.375000, 2558.208008, 15242.255859, 0
0.128505, 0.346365, -0.929256, 0.000201, 22234.000000, 4134.939941, 14640.395508, 0
0.102639, 0.283881, -0.953350, 127.995964, 20697.162109, 5556.267090, 14071.043945, 0
0.081495, 0.228532, -0.970119, 1302.086182, 19137.363281, 6743.488281, 13556.766602, 0
0.064461, 0.182101, -0.981164, 2930.319092, 17679.960938, 7684.239258, 13095.465820, 0
0.050866, 0.144276, -0.988229, 4494.094727, 16400.441406, 8409.987305, 12689.386719, 0
0.040079, 0.113939, -0.992679, 5822.984375, 15317.524414, 8964.619141, 12340.624023, 0
0.031550, 0.089812, -0.995459, 6897.825195, 14421.377930, 9387.972656, 12047.460938, 0
0.024823, 0.070716, -0.997187, 7749.113281, 13690.561523, 9711.854492, 11805.103516, 0
0.019523, 0.055643, -0.998260, 8417.404297, 13100.502930, 9960.505859, 11607.223633, 0
0.015351, 0.043765, -0.998924, 8940.240234, 12627.434570, 10152.106445, 11447.140625, 0
0.012069, 0.034415, -0.999335, 9348.891602, 12250.081055, 10300.258789, 11318.519531, 0
0.009488, 0.027058, -0.999589, 9668.333984, 11950.181641, 10415.161133, 11215.706055, 0
0.007459, 0.021272, -0.999746, 9918.185547, 11712.481445, 10504.504883, 11133.837891, 0
0.005863, 0.016722, -0.999843, 10113.745117, 11524.458008, 10574.124023, 11068.838867, 0
0.004609, 0.013145, -0.999903, 10266.918945, 11375.953125, 10628.467773, 11017.350586, 0
0.003623, 0.010333, -0.999940, 10386.971680, 11258.791016, 10670.949219, 10976.635742, 0
0.002848, 0.008122, -0.999963, 10481.113281, 11166.435547, 10704.194336, 10944.481445, 0
0.002238, 0.006384, -0.999977, 10554.970703, 11093.678711, 10730.235352, 10919.111328, 0
0.001759, 0.005018, -0.999986, 10612.940430, 11036.394531, 10750.650391, 10899.115234, 0
0.001383, 0.003945, -0.999991, 10658.451172, 10991.305664, 10766.661133, 10883.361328, 0
0.001087, 0.003101, -0.999994, 10694.187500, 10955.828125, 10779.224609, 10870.955078, 0
0.000854, 0.002437, -0.999996, 10722.258789, 10927.917969, 10789.087891, 10861.190430, 0
0.000672, 0.001916, -0.999997, 10744.307617, 10905.966797, 10796.830078, 10853.507812, 0
0.000528, 0.001506, -0.999998, 10761.632812, 10888.703125, 10802.912109, 10847.462891, 0
0.000415, 0.001184, -0.999999, 10775.246094, 10875.127930, 10807.690430, 10842.708008, 0
0.000326, 0.000930, -0.999999, 10785.944336, 10864.454102, 10811.444336, 10838.969727, 0
0.000256, 0.000731, -0.999999, 10794.351562, 10856.063477, 10814.393555, 10836.029297, 0
0.000202, 0.000575, -0.999999, 10800.957031, 10849.465820, 10816.710938, 10833.716797, 0
0.000158, 0.000452, -1.000000, 10806.150391, 10844.279297, 10818.533203, 10831.899414, 0
0.000125, 0.000355, -1.000000, 10810.231445, 10840.202148, 10819.963867, 10830.472656, 0
0.000098, 0.000279, -1.000000, 10813.438477, 10836.996094, 10821.087891, 10829.347656, 0
0.000077, 0.000219, -1.000000, 10815.958008, 10834.476562, 10821.971680, 10828.463867, 0
0.000060, 0.000173, -1.000000, 10817.939453, 10832.496094, 10822.666016, 10827.769531, 0
0.000048, 0.000136, -1.000000, 10819.496094, 10830.938477, 10823.212891, 10827.222656, 0
0.000037, 0.000107, -1.000000, 10820.720703, 10829.713867, 10823.640625, 10826.794922, 0
0.000029, 0.000084, -1.000000, 10821.682617, 10828.752930, 10823.977539, 10826.458008, 0
0.000023, 0.000066, -1.000000, 10822.439453, 10827.995117, 10824.244141, 10826.191406, 0
